arm,rep,problem,solved,proof_lines,proof_decls,checks_pre_nudge,end,nudges,gave_up,ever_green_full,cost_full_first_green,spend_full,turns,tokens_in,tokens_out,tokens_cache_read,lean_check,check_snippet,grep_mathlib,search_mathlib,read,write,edit,spawn_calls,workers,worker_spend,add_fact,add_fact_workers,compactions
snippet,1,fatex_79,0,,,1,completed,11,1,0,,0.20160,103,130423,397569,25723648,2,24,85,0,19,4,0,0,0,0.00000,0,0,0
snippet,1,fatex_80,0,,,1,budget_exceeded,10,1,0,,1.00192,455,445677,1161298,219413632,45,234,113,0,38,0,60,0,0,0.00000,0,0,1
snippet,1,fatex_82,0,,,1,completed,13,1,0,,0.12226,107,85619,238213,15561984,3,9,161,0,27,0,0,0,0,0.00000,0,0,0
snippet,1,fatex_83,1,452,8,8,completed,0,0,1,0.14151,0.14644,100,220575,217188,19551872,8,16,121,0,23,2,5,0,0,0.00000,0,0,0
snippet,1,fatex_84,1,138,1,1,completed,0,0,1,0.04751,0.04825,39,58897,107174,3569152,1,16,28,0,7,1,0,0,0,0.00000,0,0,0
snippet,1,fatex_85,0,,,2,budget_exceeded,1,1,0,,1.00079,405,247017,1371611,207913088,290,67,56,0,19,2,0,0,0,0.00000,0,0,1
snippet,1,fatex_86,0,,,11,completed,20,1,0,,0.58643,215,218647,995570,98948608,16,72,84,0,29,17,7,0,0,0.00000,0,0,1
snippet,1,fatex_87,0,,,3,completed,16,1,0,,0.58785,113,409812,1285469,60910208,13,49,27,0,6,15,0,0,0,0.00000,0,0,1
snippet,1,fatex_88,0,,,32,budget_exceeded,6,1,0,,1.00288,390,448713,1322117,203522560,79,98,91,0,44,9,99,0,0,0.00000,0,0,1
snippet,1,fatex_89,1,485,4,5,completed,0,0,1,0.17018,0.17452,116,184098,267941,26331136,5,49,67,0,16,1,3,0,0,0.00000,0,0,0
snippet,1,fatex_90,0,,,19,completed,29,1,0,,0.52285,162,109189,1042498,77022208,45,23,62,0,16,14,0,0,0,0.00000,0,0,0
snippet,1,fatex_91,0,,,74,budget_exceeded,0,0,0,,1.00250,497,502488,948281,238082688,74,128,116,0,82,4,118,0,0,0.00000,0,0,1
snippet,1,fatex_92,0,,,3,completed,23,1,0,,0.21414,131,126713,390225,31121920,12,28,102,0,35,0,3,0,0,0.00000,0,0,0
snippet,1,fatex_93,0,,,51,budget_exceeded,1,1,0,,1.00112,477,319451,1087492,232822144,98,87,57,0,59,10,182,0,0,0.00000,0,0,1
snippet,1,fatex_94,0,,,3,budget_exceeded,1,1,0,,1.00178,549,299737,523359,290456832,501,12,93,0,6,0,0,0,0,0.00000,0,0,0
snippet,1,fatex_95,0,,,38,budget_exceeded,1,0,0,,1.00066,264,389784,1847543,153133440,38,74,75,0,38,4,62,0,0,0.00000,0,0,1
snippet,1,fatex_96,0,,,13,completed,21,1,0,,0.65258,257,242385,807034,140241792,38,95,44,0,35,3,43,0,0,0.00000,0,0,1
snippet,1,fatex_97,0,,,12,budget_exceeded,2,1,0,,1.00107,408,438517,1307937,204805248,96,56,82,0,45,42,113,0,0,0.00000,0,0,1
snippet,1,fatex_98,0,,,29,budget_exceeded,16,1,0,,1.03781,256,290062,2250200,131123712,46,70,69,0,19,20,38,0,0,0.00000,0,0,1
snippet,1,fatex_100,0,,,30,completed,16,1,0,,0.61898,263,292486,681305,138310912,48,61,129,0,33,4,39,0,0,0.00000,0,0,0
snippet,2,fatex_1,1,204,1,1,completed,0,0,1,0.06783,0.06866,41,73726,157683,5066496,1,15,33,0,11,1,0,0,0,0.00000,0,0,0
snippet,2,fatex_3,1,308,2,2,completed,0,0,1,0.07960,0.08152,45,102429,181882,5806080,2,12,47,0,9,1,1,0,0,0.00000,0,0,0
snippet,2,fatex_4,1,495,1,6,completed,0,0,1,0.13637,0.13905,68,147345,286011,13692288,6,12,65,0,12,2,4,0,0,0.00000,0,0,0
snippet,2,fatex_5,1,149,3,1,completed,0,0,1,0.03931,0.04037,49,66946,77210,3348480,1,8,44,0,15,1,0,0,0,0.00000,0,0,0
snippet,2,fatex_6,1,149,1,1,completed,0,0,1,0.03918,0.03982,30,52734,94475,2137344,1,6,39,0,6,1,0,0,0,0.00000,0,0,0
snippet,2,fatex_7,1,39,1,1,completed,0,0,1,0.02395,0.02439,22,34999,59458,1016576,1,3,23,0,10,1,0,0,0,0.00000,0,0,0
snippet,2,fatex_8,1,132,4,2,completed,0,0,1,0.04745,0.04896,57,67667,92201,4881408,2,22,37,0,13,1,1,0,0,0.00000,0,0,0
snippet,2,fatex_9,1,193,3,3,completed,0,0,1,0.16546,0.16864,60,150571,353270,17373184,3,30,20,0,13,1,3,0,0,0.00000,0,0,0
snippet,2,fatex_10,1,729,50,10,completed,0,0,1,0.38768,0.40016,200,227295,496852,81864960,10,108,71,0,23,1,12,0,0,0.00000,0,0,0
snippet,2,fatex_11,1,579,25,6,completed,0,0,1,0.21497,0.21999,93,161731,423842,28097024,6,35,79,0,18,2,4,0,0,0.00000,0,0,0
snippet,2,fatex_12,1,813,58,39,completed,0,0,1,0.51513,0.52217,266,254913,544011,119341056,39,74,104,0,41,5,45,0,0,0.00000,0,0,0
snippet,2,fatex_14,1,171,3,1,completed,0,0,1,0.04849,0.04923,35,82492,100422,3414656,1,4,33,0,17,4,1,0,0,0.00000,0,0,0
snippet,2,fatex_16,1,437,14,22,completed,0,0,1,0.44820,0.45458,254,222655,485646,102652416,22,122,148,0,39,2,24,0,0,0.00000,0,0,0
snippet,2,fatex_17,0,,,106,budget_exceeded,1,0,0,,1.03174,494,412643,1251070,222739840,106,117,132,0,72,3,132,0,0,0.00000,0,0,1
snippet,2,fatex_18,0,,,105,budget_exceeded,0,0,0,,1.00036,502,457622,875021,246888192,105,80,131,0,106,4,144,0,0,0.00000,0,0,1
snippet,2,fatex_19,1,1507,149,67,completed,1,0,1,0.84072,0.84790,436,362444,823314,202367488,68,97,56,0,104,1,125,0,0,0.00000,0,0,1
snippet,2,fatex_20,1,645,10,10,completed,0,0,1,0.26232,0.26975,115,176416,440534,43465728,10,29,66,0,35,1,11,0,0,0.00000,0,0,0
snippet,2,fatex_21,1,91,2,2,completed,0,0,1,0.03889,0.04022,44,73210,74261,3276288,2,5,55,0,15,1,1,0,0,0.00000,0,0,0
snippet,2,fatex_22,1,70,1,2,completed,0,0,1,0.03742,0.03866,40,57956,84039,2505216,2,6,32,0,12,0,2,0,0,0.00000,0,0,0
snippet,2,fatex_24,1,852,41,10,completed,0,0,1,0.24433,0.24978,130,150512,451029,36579712,10,64,77,0,13,1,10,0,0,0.00000,0,0,0
snippet,2,fatex_25,1,2098,108,61,completed,1,0,1,0.96881,0.97979,493,526395,1068119,216793216,63,219,94,0,67,2,78,0,0,0.00000,0,0,1
snippet,2,fatex_26,1,587,8,8,completed,0,0,1,0.28144,0.29049,136,246664,400589,51355776,8,44,87,0,32,3,12,0,0,0.00000,0,0,0
snippet,2,fatex_27,1,415,4,2,completed,0,0,1,0.12406,0.12753,101,141267,211109,17371008,2,37,114,0,17,2,1,0,0,0.00000,0,0,0
snippet,2,fatex_28,0,,,45,budget_exceeded,0,0,0,,1.00055,354,513268,1786313,153045632,45,79,292,0,48,17,42,0,0,0.00000,0,0,1
snippet,2,fatex_29,1,83,1,3,completed,0,0,1,0.04931,0.05080,78,98921,71760,6019584,3,11,73,0,23,3,0,0,0,0.00000,0,0,0
snippet,2,fatex_30,1,107,2,1,completed,0,0,1,0.02308,0.02407,20,28544,61674,1002240,1,4,17,0,6,0,1,0,0,0.00000,0,0,0
snippet,2,fatex_31,0,,,72,budget_exceeded,2,1,0,,1.00142,495,408624,1073757,229843200,87,160,89,0,71,7,109,0,0,0.00000,0,0,1
snippet,2,fatex_32,0,,,8,budget_exceeded,5,1,0,,1.00317,432,458512,1287233,206627200,62,144,114,0,66,19,80,0,0,0.00000,0,0,1
snippet,2,fatex_33,0,,,1,budget_exceeded,0,0,0,,1.00058,557,204301,1132706,233864832,1,26,65,0,14,491,0,0,0,0.00000,0,0,1
snippet,2,fatex_34,1,458,8,5,completed,0,0,1,0.36172,0.37027,146,164088,580069,66026880,5,89,48,0,17,2,4,0,0,0.00000,0,0,0
snippet,2,fatex_35,1,6,1,1,completed,0,0,1,0.00073,0.00080,6,3234,1107,14848,1,0,2,0,2,0,1,0,0,0.00000,0,0,0
snippet,2,fatex_36,1,295,4,1,completed,0,0,1,0.08838,0.09032,68,137305,170850,8307968,1,25,42,0,16,1,0,0,0,0.00000,0,0,0
snippet,2,fatex_37,0,,,20,budget_exceeded,2,0,0,,1.00743,322,430945,1931802,145070720,20,151,125,0,42,2,34,0,0,0.00000,0,0,1
snippet,2,fatex_38,1,98,4,2,completed,0,0,1,0.05133,0.05250,63,67522,100596,5313280,2,28,32,0,15,1,0,0,0,0.00000,0,0,0
snippet,2,fatex_39,1,860,23,27,completed,1,0,1,0.75173,0.76027,338,458661,1064572,142134656,28,120,105,0,84,13,35,0,0,0.00000,0,0,1
snippet,2,fatex_40,1,135,6,2,completed,0,0,1,0.07259,0.07412,84,106838,117979,9331840,2,24,104,0,15,1,0,0,0,0.00000,0,0,0
snippet,2,fatex_41,0,,,50,budget_exceeded,2,1,0,,1.10720,314,373744,2271666,149576192,51,50,157,0,79,2,73,0,0,0.00000,0,0,1
snippet,2,fatex_42,1,804,40,7,completed,1,0,1,0.28914,0.29888,157,163942,476642,50882304,8,103,29,0,17,1,7,0,0,0.00000,0,0,0
snippet,2,fatex_43,0,,,2,completed,18,1,0,,0.13688,131,111272,236767,19643904,11,15,142,0,35,0,7,0,0,0.00000,0,0,0
snippet,2,fatex_44,0,,,66,budget_exceeded,0,0,0,,1.00083,480,440710,1137547,221648128,67,201,89,0,63,0,89,0,0,0.00000,0,0,1
snippet,2,fatex_45,0,,,29,completed,3,1,1,0.80468,0.82296,368,465364,943641,176281728,45,109,115,0,74,6,55,0,0,0.00000,0,0,1
snippet,2,fatex_46,1,100,1,1,completed,0,0,1,0.05467,0.05599,56,77632,105462,5568640,1,21,31,0,12,4,3,0,0,0.00000,0,0,0
snippet,2,fatex_47,0,,,68,completed,2,1,1,0.94088,0.95954,498,514301,961720,220807168,92,104,107,0,95,2,127,0,0,0.00000,0,0,1
snippet,2,fatex_48,1,116,1,8,completed,0,0,1,0.09445,0.09735,81,113976,165718,12497024,8,29,35,0,16,2,4,0,0,0.00000,0,0,0
snippet,2,fatex_49,1,88,2,2,completed,0,0,1,0.03160,0.03277,37,58072,65313,2267264,2,5,33,0,13,1,1,0,0,0.00000,0,0,0
snippet,2,fatex_50,1,812,28,24,completed,0,0,1,0.46139,0.46848,231,200856,596349,97635072,24,100,74,0,30,3,31,0,0,0.00000,0,0,0
snippet,2,fatex_51,1,136,9,1,completed,0,0,1,0.06248,0.06437,57,96923,116225,6520064,1,25,37,0,12,1,0,0,0,0.00000,0,0,0
snippet,2,fatex_52,1,105,1,1,completed,0,0,1,0.05322,0.05387,71,93309,87830,5791488,1,8,74,0,18,2,0,0,0,0.00000,0,0,0
snippet,2,fatex_53,1,1037,97,75,completed,1,0,1,0.96668,0.96929,529,339311,714287,257779072,76,214,94,0,70,1,88,0,0,0.00000,0,0,1
snippet,2,fatex_54,1,65,1,1,completed,0,0,1,0.01714,0.01800,20,41994,35845,744192,1,5,13,0,8,0,1,0,0,0.00000,0,0,0
snippet,2,fatex_55,1,314,3,9,completed,0,0,1,0.11482,0.11868,78,118675,214037,15047552,9,25,57,0,21,1,7,0,0,0.00000,0,0,0
snippet,2,fatex_56,0,,,1,completed,24,1,0,,0.66544,249,189870,751180,153045376,57,52,42,0,29,33,31,0,0,0.00000,0,0,0
snippet,2,fatex_57,1,232,7,8,completed,0,0,1,0.13409,0.13776,117,113246,224691,21068544,8,41,71,0,25,3,7,0,0,0.00000,0,0,0
snippet,2,fatex_58,1,291,7,14,completed,0,0,1,0.44486,0.45238,228,259953,499535,98612352,14,100,98,0,45,8,6,0,0,0.00000,0,0,0
snippet,2,fatex_59,1,425,27,4,completed,0,0,1,0.09199,0.09417,56,115710,200306,7816832,4,5,47,0,21,1,3,0,0,0.00000,0,0,0
snippet,2,fatex_61,1,602,22,27,completed,0,0,1,0.34309,0.34742,161,226731,465499,66193664,27,34,63,0,37,6,21,0,0,0.00000,0,0,0
snippet,2,fatex_62,0,,,54,budget_exceeded,2,1,0,,1.00104,530,522210,761323,255273216,86,155,133,0,66,2,136,0,0,0.00000,0,0,1
snippet,2,fatex_64,1,953,56,44,completed,1,0,1,0.72001,0.72449,345,324937,745046,167994880,46,121,101,0,64,2,48,0,0,0.00000,0,0,1
snippet,2,fatex_65,0,,,28,budget_exceeded,1,1,0,,1.00001,551,596407,899080,237417344,73,182,160,0,92,4,79,0,0,0.00000,0,0,1
snippet,2,fatex_66,0,,,2,completed,14,1,0,,0.30169,69,120944,706008,31099904,6,26,29,0,7,0,0,0,0,0.00000,0,0,0
snippet,2,fatex_67,1,367,10,6,completed,0,0,1,0.11740,0.12077,74,115456,228820,14475904,6,22,53,0,15,2,4,0,0,0.00000,0,0,0
snippet,2,fatex_68,1,410,11,3,completed,0,0,1,0.13782,0.14286,111,142952,226234,21250688,3,48,65,0,18,1,3,0,0,0.00000,0,0,0
snippet,2,fatex_69,1,368,10,3,completed,0,0,1,0.09209,0.09599,68,116554,186724,9783552,3,27,40,0,14,2,1,0,0,0.00000,0,0,0
snippet,2,fatex_70,1,62,1,1,completed,0,0,1,0.02202,0.02238,23,47885,46066,992384,1,2,26,0,7,0,1,0,0,0.00000,0,0,0
snippet,2,fatex_71,0,,,26,completed,13,1,0,,0.83647,377,458131,918464,183986176,79,40,235,0,45,6,113,0,0,0.00000,0,0,1
snippet,2,fatex_72,0,,,25,completed,12,1,0,,0.45436,200,300843,575892,89638784,26,49,74,0,40,8,24,0,0,0.00000,0,0,0
snippet,2,fatex_73,0,,,2,budget_exceeded,9,1,0,,1.00173,480,552268,1094536,220694400,55,196,133,0,59,1,62,0,0,0.00000,0,0,1
snippet,2,fatex_74,0,,,4,completed,18,1,0,,0.17835,124,134561,316514,25315840,9,24,91,0,21,1,4,0,0,0.00000,0,0,0
snippet,2,fatex_76,1,225,5,5,completed,0,0,1,0.10857,0.11220,93,120332,185723,15484160,5,14,71,0,24,2,3,0,0,0.00000,0,0,0
snippet,2,fatex_78,0,,,2,completed,12,1,0,,0.17911,98,146787,343216,22308352,4,17,79,0,24,6,0,0,0,0.00000,0,0,0
snippet,2,fatex_79,0,,,6,budget_exceeded,3,1,0,,1.00085,564,436544,734854,262132096,463,24,93,0,20,2,2,0,0,0.00000,0,0,1
snippet,2,fatex_80,0,,,9,completed,19,1,0,,0.74315,313,336038,1162600,132349568,57,96,93,0,39,1,54,0,0,0.00000,0,0,1
snippet,2,fatex_82,0,,,5,budget_exceeded,2,1,0,,1.00044,696,380134,367285,301564288,622,7,120,0,19,0,0,0,0,0.00000,0,0,0
snippet,2,fatex_83,1,304,7,2,completed,0,0,1,0.12035,0.12275,89,163507,195435,16121984,2,26,84,0,16,1,1,0,0,0.00000,0,0,0
snippet,2,fatex_84,1,146,1,2,completed,0,0,1,0.06913,0.07063,62,69835,150170,6717696,2,15,37,0,16,5,1,0,0,0.00000,0,0,0
snippet,2,fatex_85,0,,,19,budget_exceeded,1,1,0,,1.00074,413,150616,796785,270197888,363,20,30,0,15,0,0,0,0,0.00000,0,0,0
snippet,2,fatex_86,0,,,22,budget_exceeded,1,1,0,,1.00079,380,453688,1365945,198147840,74,97,68,0,47,19,97,0,0,0.00000,0,0,1
snippet,2,fatex_87,0,,,11,completed,31,1,0,,0.74737,166,254585,1843411,69847808,19,34,73,0,12,21,0,0,0,0.00000,0,0,1
snippet,2,fatex_88,0,,,42,budget_exceeded,6,1,0,,1.00151,390,407291,1353147,202002176,92,63,82,0,65,9,93,0,0,0.00000,0,0,1
snippet,2,fatex_89,1,638,2,5,completed,0,0,1,0.17496,0.17795,104,154817,301614,25651200,5,44,68,0,16,1,4,0,0,0.00000,0,0,0
snippet,2,fatex_90,0,,,39,budget_exceeded,1,1,0,,1.00137,340,453924,1379254,197010560,57,100,54,0,20,8,119,0,0,0.00000,0,0,1
snippet,2,fatex_91,0,,,73,budget_exceeded,0,0,0,,1.00187,495,569319,1193292,210014080,73,183,97,0,65,3,103,0,0,0.00000,0,0,1
snippet,2,fatex_92,0,,,5,completed,7,1,0,,0.20082,108,202892,377297,23847936,6,28,72,0,31,1,2,0,0,0.00000,0,0,0
snippet,2,fatex_93,0,,,20,budget_exceeded,1,1,0,,1.00096,406,533543,1328675,197942528,64,149,110,0,48,7,69,0,0,0.00000,0,0,1
snippet,2,fatex_94,0,,,19,completed,27,1,0,,0.64385,269,349407,1047137,107761920,51,65,159,0,33,5,29,0,0,0.00000,0,0,1
snippet,2,fatex_95,0,,,43,completed,2,1,1,0.97920,0.99304,425,574015,1189824,206972416,90,81,82,0,86,12,111,0,0,0.00000,0,0,1
snippet,2,fatex_96,0,,,16,budget_exceeded,10,1,0,,1.00045,424,455137,1245343,210013696,80,191,52,0,35,4,65,0,0,0.00000,0,0,1
snippet,2,fatex_97,0,,,21,budget_exceeded,6,1,0,,1.00020,552,477419,1107576,222587008,338,112,65,0,21,6,31,0,0,0.00000,0,0,1
snippet,2,fatex_98,0,,,9,budget_exceeded,2,1,0,,1.08335,86,215720,3421665,33957760,9,17,65,0,9,7,2,0,0,0.00000,0,0,0
snippet,2,fatex_100,0,,,33,completed,10,1,0,,0.79848,360,346554,853860,182458368,71,75,119,0,41,19,74,0,0,0.00000,0,0,1
spawn,1,fatex_1,1,199,1,1,completed,0,0,1,0.04226,0.04291,23,50588,108018,1994880,1,5,22,0,6,1,0,0,0,0.00000,0,0,0
spawn,1,fatex_3,1,233,4,6,completed,0,0,1,0.07824,0.08128,46,67701,188593,6783744,6,11,17,0,15,2,3,0,0,0.00000,0,0,0
spawn,1,fatex_4,1,525,1,4,completed,0,0,1,0.12399,0.12738,73,118799,245802,14972160,4,38,50,0,8,1,3,0,0,0.00000,0,0,0
spawn,1,fatex_5,1,184,1,1,completed,0,0,1,0.04591,0.04664,49,64634,100391,3386880,1,9,51,0,11,1,0,0,0,0.00000,0,0,0
spawn,1,fatex_6,1,140,7,2,completed,0,0,1,0.04751,0.04903,43,57440,103323,4305664,2,13,28,0,8,1,1,0,0,0.00000,0,0,0
spawn,1,fatex_7,1,38,1,1,completed,0,0,1,0.02244,0.02287,26,47896,44955,1276032,1,4,22,0,9,1,0,0,0,0.00000,0,0,0
spawn,1,fatex_8,1,150,1,2,completed,0,0,1,0.02316,0.02404,32,26818,59445,1298944,2,7,25,0,7,1,1,0,0,0.00000,0,0,0
spawn,1,fatex_9,1,105,1,1,completed,0,0,1,0.05956,0.06029,38,45008,149577,4325248,1,10,24,0,13,1,0,0,0,0.00000,0,0,0
spawn,1,fatex_10,1,741,22,7,completed,0,0,1,0.26189,0.26739,127,165535,457794,41442048,7,56,86,0,26,3,6,0,0,0.00000,0,0,0
spawn,1,fatex_11,1,528,24,6,completed,0,0,1,0.14847,0.15242,56,170328,310906,14827264,6,16,28,0,14,2,4,0,0,0.00000,0,0,0
spawn,1,fatex_12,1,585,59,8,completed,0,0,1,0.30228,0.30983,153,165544,477579,54619136,8,62,69,0,36,2,7,0,0,0.00000,0,0,0
spawn,1,fatex_14,1,111,1,1,completed,0,0,1,0.03179,0.03233,27,55812,69916,1765632,1,2,34,0,14,1,0,0,0,0.00000,0,0,0
spawn,1,fatex_16,1,258,4,11,completed,1,0,1,0.14904,0.16459,142,158537,223659,28487680,13,37,134,0,21,3,10,0,0,0.00000,0,0,0
spawn,1,fatex_17,1,1402,50,70,completed,2,0,1,0.81318,0.82963,404,452887,899141,183737984,72,91,120,0,83,3,95,0,0,0.00000,0,0,1
spawn,1,fatex_18,0,,,62,budget_exceeded,3,0,0,,1.00024,511,553852,1102069,219329536,63,172,105,0,96,9,84,0,0,0.00000,0,0,1
spawn,1,fatex_19,0,,,100,budget_exceeded,0,0,0,,1.00030,576,406104,780117,258934272,100,174,156,0,73,11,104,0,0,0.00000,0,0,1
spawn,1,fatex_20,1,570,15,21,completed,0,0,1,0.30041,0.30595,148,186140,439401,56019200,21,27,102,0,22,4,32,0,0,0.00000,0,0,0
spawn,1,fatex_21,1,347,4,4,completed,1,0,1,0.21299,0.22677,100,136477,400839,34081792,5,31,70,0,20,1,3,0,0,0.00000,0,0,0
spawn,1,fatex_22,1,84,1,1,completed,0,0,1,0.03338,0.03457,36,49698,76919,2167936,1,9,34,0,8,0,1,0,0,0.00000,0,0,0
spawn,1,fatex_24,1,607,38,16,completed,0,0,1,0.23363,0.23918,191,161285,322623,45094528,16,105,78,0,10,1,17,0,0,0.00000,0,0,0
spawn,1,fatex_25,0,,,58,budget_exceeded,0,0,0,,1.00042,495,399283,1025485,234779520,58,211,98,0,57,1,107,0,0,0.00000,0,0,1
spawn,1,fatex_26,1,1007,9,1,completed,0,0,1,0.42017,0.42475,201,257841,528205,85983872,1,139,86,0,12,2,0,0,0,0.00000,0,0,0
spawn,1,fatex_27,1,316,1,10,completed,0,0,1,0.12533,0.12886,75,181536,221643,14778880,10,16,42,0,21,2,8,0,0,0.00000,0,0,0
spawn,1,fatex_28,0,,,8,budget_exceeded,96,1,0,,1.00101,401,387442,1471194,191010944,118,83,104,0,25,6,25,0,0,0.00000,0,0,1
spawn,1,fatex_29,1,127,1,1,completed,0,0,1,0.04800,0.04863,71,89890,76104,5261312,1,17,69,0,14,1,0,0,0,0.00000,0,0,0
spawn,1,fatex_30,1,141,3,4,completed,0,0,1,0.04359,0.04495,62,51898,92688,4189440,4,25,31,0,10,2,2,0,0,0.00000,0,0,0
spawn,1,fatex_31,0,,,56,budget_exceeded,0,0,0,,1.00026,535,524565,937423,237264896,56,214,138,0,94,1,84,0,0,0.00000,0,0,1
spawn,1,fatex_32,0,,,16,completed,15,1,0,,0.49825,158,298254,811652,81869440,28,25,103,0,21,9,15,1,1,0.05139,0,0,0
spawn,1,fatex_33,0,,,0,budget_exceeded,0,0,0,,1.00486,32,942461,2670271,44728832,0,0,47,0,13,1,0,5,9,0.89008,0,0,0
spawn,1,fatex_34,1,482,10,11,completed,0,0,1,0.33174,0.33768,150,189099,510898,60053504,11,65,54,0,29,2,10,0,0,0.00000,0,0,0
spawn,1,fatex_35,1,6,1,1,completed,0,0,1,0.00077,0.00084,7,3615,986,19584,1,1,2,0,2,0,1,0,0,0.00000,0,0,0
spawn,1,fatex_36,1,311,8,1,completed,0,0,1,0.11494,0.11712,100,112386,203129,15894784,1,42,66,0,22,1,0,0,0,0.00000,0,0,0
spawn,1,fatex_37,1,1480,85,44,completed,1,0,1,0.86425,0.86996,365,562961,1154553,167095936,45,120,89,0,64,2,66,1,3,0.11530,0,0,1
spawn,1,fatex_38,1,194,6,1,completed,0,0,1,0.13341,0.13469,109,127987,244756,17228032,1,48,63,0,24,1,0,0,0,0.00000,0,0,0
spawn,1,fatex_39,1,100,1,1,completed,0,0,1,0.09757,0.09964,77,121807,174887,12005504,1,21,63,0,24,1,0,0,0,0.00000,0,0,0
spawn,1,fatex_40,1,152,5,1,completed,0,0,1,0.06948,0.07098,90,89344,114089,9474560,1,36,67,0,19,1,0,0,0,0.00000,0,0,0
spawn,1,fatex_41,1,1033,43,20,completed,1,0,1,0.45672,0.46715,192,409175,662615,80118656,21,44,98,0,36,1,31,2,2,0.10032,0,0,0
spawn,1,fatex_42,1,896,48,38,completed,0,0,1,0.29868,0.30565,161,186179,407404,59110016,38,18,36,0,30,5,51,0,0,0.00000,0,0,0
spawn,1,fatex_43,0,,,4,completed,19,1,0,,0.20873,100,283479,386243,21748480,4,21,59,0,23,0,2,2,4,0.06314,0,0,0
spawn,1,fatex_44,0,,,49,budget_exceeded,0,0,0,,1.00147,376,598763,1264734,201257600,49,145,91,0,61,1,64,1,4,0.09862,0,0,1
spawn,1,fatex_45,1,142,5,6,completed,0,0,1,0.16650,0.17792,109,144493,282248,28094080,6,48,87,0,25,3,4,0,0,0.00000,0,0,0
spawn,1,fatex_46,1,58,1,1,completed,0,0,1,0.02183,0.02234,28,54443,40554,1200000,1,3,26,0,9,1,0,0,0,0.00000,0,0,0
spawn,1,fatex_47,0,,,10,budget_exceeded,0,0,0,,1.00074,185,607249,1904309,136612736,10,66,85,0,27,3,12,3,4,0.74350,0,0,0
spawn,1,fatex_48,1,130,2,6,completed,0,0,1,0.06741,0.06915,60,101768,119171,7691520,6,13,45,0,14,3,3,0,0,0.00000,0,0,0
spawn,1,fatex_49,1,109,3,2,completed,0,0,1,0.02767,0.02888,30,43996,65677,1548160,2,5,22,0,8,2,0,0,0,0.00000,0,0,0
spawn,1,fatex_50,0,,,45,budget_exceeded,0,0,0,,1.00206,255,633013,1460582,180171264,45,54,92,0,46,6,49,2,4,0.40180,0,0,0
spawn,1,fatex_51,1,111,11,1,completed,0,0,1,0.05587,0.05730,59,136001,71508,6514560,1,15,53,0,10,1,0,0,0,0.00000,0,0,0
spawn,1,fatex_52,1,94,2,1,completed,0,0,1,0.04304,0.04375,35,68050,94965,2724992,1,5,33,0,12,3,0,0,0,0.00000,0,0,0
spawn,1,fatex_53,0,,,64,budget_exceeded,1,0,0,,1.00117,465,524790,1052039,226116608,64,159,125,0,77,1,80,1,1,0.02971,0,0,1
spawn,1,fatex_54,1,87,1,1,completed,0,0,1,0.02552,0.02595,20,56592,55733,866560,1,4,17,0,7,1,0,0,0,0.00000,0,0,0
spawn,1,fatex_55,1,368,4,2,completed,0,0,1,0.12388,0.12726,80,116800,243599,15248512,2,44,53,0,12,1,1,0,0,0.00000,0,0,0
spawn,1,fatex_56,0,,,2,completed,8,1,0,,0.23458,73,115688,541099,23883136,3,15,49,0,17,2,0,0,0,0.00000,0,0,0
spawn,1,fatex_57,1,125,2,32,completed,8,0,1,0.19935,0.20082,161,100352,304066,36295936,32,20,44,0,72,26,12,0,0,0.00000,0,0,0
spawn,1,fatex_58,1,388,14,27,completed,2,0,1,0.58929,0.62108,286,277219,640858,143868288,30,125,78,0,44,12,30,0,0,0.00000,0,0,0
spawn,1,fatex_59,1,216,10,2,completed,0,0,1,0.06544,0.06703,57,90075,135424,5893632,2,16,52,0,13,1,1,0,0,0.00000,0,0,0
spawn,1,fatex_61,1,613,10,58,completed,3,0,1,0.81943,0.83137,384,471772,841072,189221376,60,110,109,0,72,6,75,0,0,0.00000,0,0,1
spawn,1,fatex_62,0,,,72,budget_exceeded,0,0,0,,1.00136,513,557734,1039388,225801984,73,140,150,0,100,8,89,0,0,0.00000,0,0,1
spawn,1,fatex_64,0,,,128,budget_exceeded,0,0,0,,1.00090,525,508670,933306,238700160,128,119,160,0,75,1,140,0,0,0.00000,0,0,1
spawn,1,fatex_65,0,,,5,budget_exceeded,169,1,0,,1.00014,608,404742,1010096,235947264,164,162,115,0,34,0,9,0,0,0.00000,0,0,1
spawn,1,fatex_66,0,,,5,budget_exceeded,1,1,0,,1.00340,248,537562,2115070,119971712,33,72,69,0,40,30,36,1,3,0.31496,0,0,1
spawn,1,fatex_67,1,315,9,1,completed,0,0,1,0.10824,0.11047,62,108703,239056,10112256,1,29,34,0,11,1,1,0,0,0.00000,0,0,0
spawn,1,fatex_68,1,454,12,7,completed,0,0,1,0.20332,0.20788,92,124814,372767,30724096,7,16,53,0,25,2,12,0,0,0.00000,0,0,0
spawn,1,fatex_69,1,951,19,67,completed,1,0,1,0.79570,0.80520,453,481425,701543,193347328,69,124,170,0,70,4,87,0,0,0.00000,0,0,1
spawn,1,fatex_70,1,26,1,1,completed,0,0,1,0.00670,0.00688,11,13598,15840,194560,1,2,7,0,3,0,1,0,0,0.00000,0,0,0
